OBJECTID,ID,INDEX_PARC,NOM,ARROND,TYPE
2767,089-0035,0391-000,Volleyball de plage,Ville-Marie,Récréatif
2768,031-0007,0401-000,Étang / lac,Villeray-Saint-Michel-Parc-Extension,Plein air
2769,042-0088,2442-000,Jeux d'eau,LaSalle,Récréatif
2770,049-0004,0047-000,Pastille - Basketball,Le Plateau-Mont-Royal,Récréatif
2771,095-0038,0198-000,Pétanque,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
2772,003-0012,2803-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
2773,009-0026,2368-000,Aire de pique-nique,L'Île-Bizard-Sainte-Geneviève,Plein air
2774,095-0083,0094-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2775,075-0056,2475-003,Soccer à 4-5,LaSalle,Sportif
2776,004-0189,2662-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2777,067-0004,0292-000,Scène,Rosemont-La Petite-Patrie,Loisirs et détente
2778,003-0164,0937-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2779,042-0063,0166-000,Jeux d'eau,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2780,004-0095,2430-007,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
2781,004-0333,0970-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2782,076-0009,0046-000,Soccer à 7,Le Plateau-Mont-Royal,Sportif
2783,072-0003,2797-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
2784,073-0091,0076-000,Soccer à 11,Mercier-Hochelaga-Maisonneuve,Sportif
2785,016-0091,0157-000,Balle,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2786,072-0025,1140-000,Anneau / Rond de glace,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
2787,071-0018,0010-000,Sentier pédestre,Ahuntsic-Cartierville,Plein air
2788,076-0005,2807-000,Soccer à 7,Saint-Laurent,Sportif
2789,003-0010,2801-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
2790,003-0043,0594-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2791,050-0037,0946-000,Pataugeoire,Villeray-Saint-Michel-Parc-Extension,Récréatif
2792,051-0004,2556-000,Patinoire réfrigérée / Basketball,Montréal-Nord,Récréatif
2793,055-0023,0401-000,Piscine extérieure,Villeray-Saint-Michel-Parc-Extension,Récréatif
2794,064-0006,9503-000,Rampe de mise à l'eau / descente de bateaux,Pierrefonds-Roxboro,Plein air
2795,042-0060,0159-000,Jeux d'eau,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2796,058-0002,2818-000,Piste d'athlétisme (400m) et équipements,Saint-Laurent,Sportif
2797,016-0068,0402-000,Balle,Villeray-Saint-Michel-Parc-Extension,Sportif
2798,042-0134,2011-000,Jeux d'eau,Anjou,Récréatif
2799,037-0008,9502-000,Grève / Plage,L'Île-Bizard-Sainte-Geneviève,Plein air
2800,004-0460,0043-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
2801,005-0026,2948-000,Aire de jeu combiné,Verdun,Aire de jeu - enfant
2802,003-0474,0106-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2803,018-0112,1083-000,Basketball,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2804,003-0351,0341-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
2805,089-0015,1860-010,Volleyball de plage,Ahuntsic-Cartierville,Récréatif
2806,016-0096,2893-000,Balle,Verdun,Sportif
2807,004-0203,2676-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2808,009-0010,2790-000,Aire de pique-nique,Saint-Laurent,Plein air
2809,033-0002,0341-000,Ferme,Le Sud-Ouest,Loisirs et détente
2810,055-0058,0697-000,Piscine extérieure,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2811,016-0065,0401-000,Balle,Villeray-Saint-Michel-Parc-Extension,Sportif
2812,076-0036,0885-000,Soccer à 7,Villeray-Saint-Michel-Parc-Extension,Sportif
2813,076-0129,0102-000,Soccer à 7,Mercier-Hochelaga-Maisonneuve,Sportif
2814,003-0276,0156-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2815,064-0004,2405-000,Rampe de mise à l'eau / descente de bateaux,Lachine,Plein air
2816,005-0024,2357-000,Aire de jeu combiné,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
2817,059-0003, ,Piste d'athlétisme (440m) et équipements,Mercier-Hochelaga-Maisonneuve,Sportif
2818,052-0062,2651-000,Patinoire avec bandes,Pierrefonds-Roxboro,Récréatif
2819,013-0008,0236-000,Aire d'exercice canin,Le Plateau-Mont-Royal,Loisirs et détente
2820,042-0096,2459-000,Jeux d'eau,LaSalle,Récréatif
2821,003-0497,2869-000,Aire de jeu 18 mois à 5 ans,Saint-Léonard,Aire de jeu - enfant
2822,072-0028,2556-000,Anneau / Rond de glace,Montréal-Nord,Loisirs et détente
2823,004-0210,2700-005,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2824,018-0098,2466-000,Basketball,LaSalle,Récréatif
2825,010-0008,0206-000,Aire de planche à roulette,Rosemont-La Petite-Patrie,Récréatif
2826,028-0002,0023-000,Croquet,Ahuntsic-Cartierville,Récréatif
2827,069-0009,9562-000,Sentier de raquette,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
2828,027-0003,1820-001,Cricket,Verdun,Sportif
2829,010-0016,0159-000,Aire de planche à roulette,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2830,071-0002,2800-000,Sentier pédestre,Saint-Laurent,Plein air
2831,056-0006,1257-000,Piste cyclable,Ville-Marie,Plein air
2832,008-0001,9541-000,Aire de pêche autorisée,Ahuntsic-Cartierville,Plein air
2833,022-0001,9502-000,Boisé,L'Île-Bizard-Sainte-Geneviève,Plein air
2834,018-0045,0401-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
2835,009-0038,0348-000,Aire de pique-nique,Le Sud-Ouest,Plein air
2836,072-0018,2610-000,Anneau / Rond de glace,Outremont,Loisirs et détente
2837,002-0028,1267-000,Aire de glissade,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2838,075-0038,,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
2839,031-0001,3814-000,Étang / lac,Saint-Laurent,Plein air
2840,012-0009,0025-000,Aire d'entraînement pour adultes,Ahuntsic-Cartierville,Loisirs et détente
2841,089-0024,0005-000,Volleyball de plage,Ahuntsic-Cartierville,Récréatif
2842,050-0094,2014-000,Pataugeoire,Anjou,Récréatif
2843,095-0068,0678-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
2844,070-0003,9541-000,Sentier de ski de fond,Ahuntsic-Cartierville,Plein air
2845,004-0348,1262-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2846,052-0039,0202-000,Patinoire avec bandes,Rosemont-La Petite-Patrie,Récréatif
2847,004-0041, ,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2848,073-0028,0950-001,Soccer à 11,Villeray-Saint-Michel-Parc-Extension,Sportif
2849,021-0023,2675-000,Bocce,Pierrefonds-Roxboro,Loisirs et détente
2850,018-0140,2855-000,Basketball,Saint-Léonard,Récréatif
2851,009-0015,2653-000,Aire de pique-nique,Pierrefonds-Roxboro,Plein air
2852,042-0004,2802-000,Jeux d'eau,Saint-Laurent,Récréatif
2853,016-0075,2652-000,Balle,Pierrefonds-Roxboro,Sportif
2854,052-0021, ,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
2855,009-0044,2550-000,Aire de pique-nique,Montréal-Nord,Plein air
2856,003-0311,2910-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
2857,095-0040,1289-000,Pétanque,Ville-Marie,Loisirs et détente
2858,052-0036,2398-000,Patinoire avec bandes,Lachine,Récréatif
2859,016-0004,2799-000,Balle,Saint-Laurent,Sportif
2860,073-0010,0424-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
2861,095-0027,0206-000,Pétanque,Rosemont-La Petite-Patrie,Loisirs et détente
2862,005-0018,2705-000,Aire de jeu combiné,Pierrefonds-Roxboro,Aire de jeu - enfant
2863,004-0163,1289-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
2864,081-0038,2656-000,Tennis,Pierrefonds-Roxboro,Sportif
2865,071-0045,2354-000,Sentier pédestre,L'Île-Bizard-Sainte-Geneviève,Plein air
2866,004-0225,2700-006,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2867,016-0160,2858-000,Balle,Saint-Léonard,Sportif
2868,074-0011,1806-200,Soccer / Football,Ville-Marie,Sportif
2869,003-0172,2621-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
2870,003-0063,0064-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2871,042-0094,2454-000,Jeux d'eau,LaSalle,Récréatif
2872,071-0049,2914-000,Sentier pédestre,Verdun,Plein air
2873,073-0054-76-S1,0166-000,Soccer sous-terrain à 7,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2874,095-0110,2560-000,Pétanque,Montréal-Nord,Loisirs et détente
2875,070-0027,0170-000,Sentier de ski de fond,Côte-des-Neiges-Notre-Dame-de-Grâce,Plein air
2876,076-0050,,Soccer à 7,Pierrefonds-Roxboro,Sportif
2877,006-0001,1267-000,Aire de jeu pour adolescents,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2878,012-0027,0698-000,Aire d'entraînement pour adultes,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
2879,081-0065,2459-000,Tennis,LaSalle,Sportif
2880,076-0149,2850-000,Soccer à 7,Saint-Léonard,Sportif
2881,073-0095,0482-000,Soccer à 11,Mercier-Hochelaga-Maisonneuve,Sportif
2882,042-0114,0692-000,Jeux d'eau,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2883,050-0021,2391-000,Pataugeoire,Lachine,Récréatif
2884,003-0123,0221-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
2885,016-0033,0413-000,Balle,Ahuntsic-Cartierville,Sportif
2886,016-0049,0212-000,Balle,Rosemont-La Petite-Patrie,Sportif
2887,081-0088,0083-000,Tennis,Mercier-Hochelaga-Maisonneuve,Sportif
2888,016-0076,2653-000,Balle,Pierrefonds-Roxboro,Sportif
2889,075-0073,2853-000,Soccer à 4-5,Saint-Léonard,Sportif
2890,016-0067,0401-000,Balle,Villeray-Saint-Michel-Parc-Extension,Sportif
2891,031-0013,2909-000,Étang / lac,Verdun,Plein air
2892,073-0018,0011-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
2893,009-0008,2817-000,Aire de pique-nique,Saint-Laurent,Plein air
2894,095-0056,0597-001,Pétanque,Le Sud-Ouest,Loisirs et détente
2895,004-0373,0921-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2896,004-0264,2903-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
2897,055-0067,2002-000,Piscine extérieure,Anjou,Récréatif
2898,003-0240,2689-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2899,095-0075,0102-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2900,050-0004,2790-000,Pataugeoire,Saint-Laurent,Récréatif
2901,004-0451,1293-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
2902,071-0015,0005-000,Sentier pédestre,Ahuntsic-Cartierville,Plein air
2903,052-0129,2852-000,Patinoire avec bandes,Saint-Léonard,Récréatif
2904,076-0007,0224-000,Soccer à 7,Le Plateau-Mont-Royal,Sportif
2905,013-0047,,Aire d'exercice canin,Le Sud-Ouest,Loisirs et détente
2906,021-0006,0024-000,Bocce,Ahuntsic-Cartierville,Loisirs et détente
2907,018-0118,2564-000,Basketball,Montréal-Nord,Récréatif
2908,076-0117,0973-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2909,048-0012,2814-000,Palet,Saint-Laurent,Loisirs et détente
2910,058-0017,1860-014,Piste d'athlétisme (400m) et équipements,Montréal-Nord,Sportif
2911,004-0261,2932-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
2912,058-0005,0206-000,Piste d'athlétisme (400m) et équipements,Rosemont-La Petite-Patrie,Sportif
2913,073-0099,0083-000,Soccer à 11 - Stade Saputo,Mercier-Hochelaga-Maisonneuve,Sportif
2914,003-0055,0224-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2915,004-0068,0411-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2916,004-0035,0046-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2917,016-0156,2854-000,Balle,Saint-Léonard,Sportif
2918,004-0418,0094-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2919,072-0014,3814-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
2920,081-0027,0401-000,Tennis,Villeray-Saint-Michel-Parc-Extension,Sportif
2921,076-0016,0010-000,Soccer à 7,Ahuntsic-Cartierville,Sportif
2922,034-0013,2812-000,Football,Saint-Laurent,Sportif
2923,001-0010,0401-000,Abri soleil,Villeray-Saint-Michel-Parc-Extension,Plein air
2924,067-0008,0937-000,Scène,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
2925,016-0066,0401-000,Balle,Villeray-Saint-Michel-Parc-Extension,Sportif
2926,004-0032,3805-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2927,018-0009,2811-000,Basketball,Saint-Laurent,Récréatif
2928,050-0016,0004-000,Pataugeoire,Ahuntsic-Cartierville,Récréatif
2929,003-0477,0056-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2930,087-0001,0126-000,Ultimate frisbee,Rosemont-La Petite-Patrie,Sportif
2931,004-0250,0179-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2932,004-0383,2564-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2933,089-0058,2850-000,Volleyball de plage,Saint-Léonard,Récréatif
2934,004-0315,0343-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
2935,053-0064,2450-000,Patinoire sans bandes,LaSalle,Récréatif
2936,073-0043,2698-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
2937,052-0011,2798-000,Patinoire avec bandes,Saint-Laurent,Récréatif
2938,053-0034,0402-000,Patinoire sans bandes,Villeray-Saint-Michel-Parc-Extension,Récréatif
2939,054-0020,0209-000,Ping-pong,Rosemont-La Petite-Patrie,Loisirs et détente
2940,012-0044,1215-000,Aire d'entraînement pour adultes,LaSalle,Loisirs et détente
2941,004-0425,0101-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2942,042-0142,1293-000,Jeux d'eau,Le Sud-Ouest,Récréatif
2943,018-0023,0411-000,Basketball,Ahuntsic-Cartierville,Récréatif
2944,005-0025,2919-000,Aire de jeu combiné,Verdun,Aire de jeu - enfant
2945,018-0141,2858-000,Basketball,Saint-Léonard,Récréatif
2946,004-0320,0260-002,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
2947,095-0054,0348-000,Pétanque,Le Sud-Ouest,Loisirs et détente
2948,001-0011,0560-000,Abri soleil,Ville-Marie,Plein air
2949,003-0153,0401-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2950,071-0028,2413-000,Sentier pédestre,Lachine,Plein air
2951,016-0114,0256-000,Balle,Le Sud-Ouest,Sportif
2952,052-0016,0236-000,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
2953,004-0338,0969-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2954,008-0003,2414-000,Aire de pêche autorisée,Lachine,Plein air
2955,003-0052,0068-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2956,013-0026,0161-000,Aire d'exercice canin,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
2957,003-0195,0226-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
2958,065-0007,0908-000,Patinoire 4 saisons,Ville-Marie,Récréatif
2959,075-0003,2812-000,Soccer à 4-5,Saint-Laurent,Sportif
2960,055-0048,2464-000,Piscine extérieure,LaSalle,Récréatif
2961,050-0093,2012-000,Pataugeoire,Anjou,Récréatif
2962,071-0053,9562-000,Sentier pédestre,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
2963,004-0221,2729-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2964,042-0126,0188-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
2965,076-0066,0156-000,Soccer à 7,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2966,009-0023,9501-000,Aire de pique-nique,Pierrefonds-Roxboro,Plein air
2967,016-0022,0024-000,Balle,Ahuntsic-Cartierville,Sportif
2968,003-0427,1122-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2969,016-0077,2656-000,Balle,Pierrefonds-Roxboro,Sportif
2970,053-0024,0212-000,Patinoire sans bandes,Rosemont-La Petite-Patrie,Récréatif
2971,052-0117,0094-000,Patinoire avec bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
2972,010-0012,2614-000,Aire de planche à roulette,Outremont,Récréatif
2973,052-0023,0931-000,Patinoire avec bandes,Ahuntsic-Cartierville,Récréatif
2974,052-0018,0236-000,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
2975,076-0083, ,Soccer à 7,LaSalle,Sportif
2976,070-0029,9562-000,Sentier de ski de fond,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
2977,053-0067,0260-002,Patinoire sans bandes,Le Sud-Ouest,Récréatif
2978,004-0050,0337-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2979,002-0032,2009-000,Aire de glissade,Anjou,Loisirs et détente
2980,032-0011,0376-000,Fer / Galet,Le Sud-Ouest,Loisirs et détente
2981,076-0049,2669-000,Soccer à 7,Pierrefonds-Roxboro,Sportif
2982,076-0042,2601-000,Soccer à 7,Outremont,Sportif
2983,049-0023,0256-000,Pastille - Basketball,Le Sud-Ouest,Récréatif
2984,063-0016,2550-000,Quai,Montréal-Nord,Plein air
2985,016-0105,2466-000,Balle,LaSalle,Sportif
2986,004-0141,0943-000,Aire de jeu  5 à 12 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2987,016-0054,0220-000,Balle,Rosemont-La Petite-Patrie,Sportif
2988,009-0012,0219-000,Aire de pique-nique,Rosemont-La Petite-Patrie,Plein air
2989,004-0024,2817-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2990,042-0100,2484-000,Jeux d'eau,LaSalle,Récréatif
2991,053-0021,2398-000,Patinoire sans bandes,Lachine,Récréatif
2992,048-0002,2452-000,Palet,LaSalle,Loisirs et détente
2993,004-0423,0059-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2994,016-0078,2656-000,Balle,Pierrefonds-Roxboro,Sportif
2995,003-0470,0098-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2996,002-0024,0345-000,Aire de glissade,Le Sud-Ouest,Loisirs et détente
2997,016-0130,2551-000,Balle,Montréal-Nord,Sportif
2998,042-0064,0509-000,Jeux d'eau,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2999,003-0491,2011-000,Aire de jeu 18 mois à 5 ans,Anjou,Aire de jeu - enfant
3000,003-0050,0340-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
3001,056-0011,9503-000,Piste cyclable,Pierrefonds-Roxboro,Plein air
3002,057-0002, ,Piste d'athlétisme (200m) et équipements,Outremont,Sportif
3003,075-0029,2722-000,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
3004,052-0032,2391-000,Patinoire avec bandes,Lachine,Récréatif
3005,075-0035,2675-000,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
3006,002-0013,0212-000,Aire de glissade,Rosemont-La Petite-Patrie,Loisirs et détente
3007,063-0003,2414-000,Quai,Lachine,Plein air
3008,018-0054,0409-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
3009,004-0090,2419-000,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
3010,071-0027,2405-000,Sentier pédestre,Lachine,Plein air
3011,076-0012,1860-010,Soccer à 7,Ahuntsic-Cartierville,Sportif
3012,012-0038,1266-000,Aire d'entraînement pour adultes,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
3013,003-0357,0265-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
3014,016-0047,0209-000,Balle,Rosemont-La Petite-Patrie,Sportif
3015,074-0009,0409-000,Soccer / Football,Villeray-Saint-Michel-Parc-Extension,Sportif
3016,003-0457,0097-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3017,049-0024,0970-000,Pastille - Basketball,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
3018,009-0016,2656-000,Aire de pique-nique,Pierrefonds-Roxboro,Plein air
3019,004-0060,0931-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3020,073-0007,2813-000,Soccer à 11,Saint-Laurent,Sportif
3021,004-0336,0920-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3022,052-0092,2459-000,Patinoire avec bandes,LaSalle,Récréatif
3023,003-0126,0879-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3024,050-0030,0212-000,Pataugeoire,Rosemont-La Petite-Patrie,Récréatif
3025,095-0076,0057-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
3026,003-0241,2727-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3027,003-0204,2654-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3028,095-0050,2898-000,Pétanque,Verdun,Loisirs et détente
3029,069-0003,9503-000,Sentier de raquette,Pierrefonds-Roxboro,Plein air
3030,074-0010,2612-000,Soccer / Football,Outremont,Sportif
3031,052-0089,2903-000,Patinoire avec bandes,Verdun,Récréatif
3032,064-0015,0962-003,Rampe de mise à l'eau / descente de bateaux,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
3033,042-0084,2919-000,Jeux d'eau,Verdun,Récréatif
3034,003-0022,2815-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
3035,054-0017,2854-000,Ping-pong,Saint-Léonard,Loisirs et détente
3036,071-0057,1267-000,Sentier pédestre,Mercier-Hochelaga-Maisonneuve,Plein air
3037,004-0384, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
3038,081-0066,2460-000,Tennis,LaSalle,Sportif
3039,053-0004,0061-000,Patinoire sans bandes,Le Plateau-Mont-Royal,Récréatif
3040,003-0461,0495-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3041,049-0025,0704-000,Pastille - Basketball,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
3042,073-0037,2601-000,Soccer à 11,Outremont,Sportif
3043,071-0050,1215-000,Sentier pédestre,LaSalle,Plein air
3044,001-0017,2565-000,Abri soleil,Montréal-Nord,Plein air
3045,067-0007,0298-000,Scène,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
3046,050-0003,2815-000,Pataugeoire,Saint-Laurent,Récréatif
3047,081-0075,0704-000,Tennis,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
3048,073-0042,2698-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
3049,004-0004,2795-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
3050,003-0449,0492-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3051,003-0206,2656-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3052,073-0012,0459-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
3053,050-0051,0509-000,Pataugeoire,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3054,042-0050,0574-000,Jeux d'eau,Ville-Marie,Récréatif
